2023-05-19 21:33:20,902 - common - INFO - Start training
2023-05-19 21:33:20,931 - common - DEBUG - Worker_2 is working on a dataset of size 10000
2023-05-19 21:33:20,931 - common - DEBUG - Worker_4 is working on a dataset of size 10000
2023-05-19 21:33:20,931 - common - DEBUG - Worker_1 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_6 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_3 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_5 is working on a dataset of size 10000
2023-05-19 21:33:29,269 - common - DEBUG - PS updated model, worker loss: 1.5798802375793457 (Worker_1), weight norm: weights norm 9.21372750228438
2023-05-19 21:33:29,278 - common - DEBUG - PS got update from Worker_4, 5/100 (5/600), epoch 1/6
2023-05-19 21:33:29,285 - common - DEBUG - PS updated model, worker loss: 1.7399555444717407 (Worker_4), weight norm: weights norm 9.229966291831895
2023-05-19 21:33:30,042 - common - DEBUG - PS got update from Worker_5, 6/100 (6/600), epoch 1/6
2023-05-19 21:33:30,049 - common - DEBUG - PS updated model, worker loss: 1.6137808561325073 (Worker_5), weight norm: weights norm 9.245247124335194
2023-05-19 21:33:30,326 - common - DEBUG - PS got update from Worker_2, 6/100 (6/600), epoch 1/6
2023-05-19 21:33:30,350 - common - DEBUG - PS updated model, worker loss: 2.125744581222534 (Worker_2), weight norm: weights norm 9.257697229942044
2023-05-19 21:33:30,588 - common - DEBUG - PS got update from Worker_3, 6/100 (6/600), epoch 1/6
2023-05-19 21:33:30,615 - common - DEBUG - PS updated model, worker loss: 2.003645658493042 (Worker_3), weight norm: weights norm 9.272266140116423
2023-05-19 21:33:30,823 - common - DEBUG - PS got update from Worker_6, 6/100 (6/600), epoch 1/6
2023-05-19 21:33:30,844 - common - DEBUG - PS updated model, worker loss: 1.757908582687378 (Worker_6), weight norm: weights norm 9.291972236016532
2023-05-19 21:33:30,853 - common - DEBUG - PS got update from Worker_1, 6/100 (6/600), epoch 1/6
2023-05-19 21:33:30,858 - common - DEBUG - PS updated model, worker loss: 2.2531986236572266 (Worker_1), weight norm: weights norm 9.317851533225012
2023-05-19 21:33:30,943 - common - DEBUG - PS got update from Worker_4, 6/100 (6/600), epoch 1/6
2023-05-19 21:33:30,950 - common - DEBUG - PS updated model, worker loss: 2.2908267974853516 (Worker_4), weight norm: weights norm 9.354137696198592
2023-05-19 21:33:31,487 - common - DEBUG - PS got update from Worker_5, 7/100 (7/600), epoch 1/6
2023-05-19 21:33:31,494 - common - DEBUG - PS updated model, worker loss: 3.18184232711792 (Worker_5), weight norm: weights norm 9.40089742832372
2023-05-19 21:33:32,102 - common - DEBUG - PS got update from Worker_3, 7/100 (7/600), epoch 1/6
2023-05-19 21:33:32,117 - common - DEBUG - PS updated model, worker loss: 4.099651336669922 (Worker_3), weight norm: weights norm 9.441931675781989
2023-05-19 21:33:32,124 - common - DEBUG - PS got update from Worker_2, 7/100 (7/600), epoch 1/6
2023-05-19 21:33:32,131 - common - DEBUG - PS updated model, worker loss: 3.578251600265503 (Worker_2), weight norm: weights norm 9.495262821767536
2023-05-19 21:33:32,334 - common - DEBUG - PS got update from Worker_1, 7/100 (7/600), epoch 1/6
2023-05-19 21:33:32,342 - common - DEBUG - PS updated model, worker loss: 6.620598316192627 (Worker_1), weight norm: weights norm 9.5591909087855
2023-05-19 21:33:32,436 - common - DEBUG - PS got update from Worker_6, 7/100 (7/600), epoch 1/6
2023-05-19 21:33:32,451 - common - DEBUG - PS updated model, worker loss: 6.5427374839782715 (Worker_6), weight norm: weights norm 9.669826452409449
2023-05-19 21:33:32,664 - common - DEBUG - PS got update from Worker_4, 7/100 (7/600), epoch 1/6
2023-05-19 21:33:32,714 - common - DEBUG - PS updated model, worker loss: 7.626608848571777 (Worker_4), weight norm: weights norm 9.86808425311424
2023-05-19 21:33:33,168 - common - DEBUG - PS got update from Worker_5, 8/100 (8/600), epoch 1/6
2023-05-19 21:33:33,174 - common - DEBUG - PS updated model, worker loss: 7.2983598709106445 (Worker_5), weight norm: weights norm 10.196319935017085
2023-05-19 21:33:33,713 - common - DEBUG - PS got update from Worker_3, 8/100 (8/600), epoch 1/6
2023-05-19 21:33:33,721 - common - DEBUG - PS updated model, worker loss: 7.1169562339782715 (Worker_3), weight norm: weights norm 10.698707958118442
2023-05-19 21:33:33,768 - common - DEBUG - PS got update from Worker_2, 8/100 (8/600), epoch 1/6
2023-05-19 21:33:33,781 - common - DEBUG - PS updated model, worker loss: 4.190794944763184 (Worker_2), weight norm: weights norm 11.299659663735886
2023-05-19 21:33:34,018 - common - DEBUG - PS got update from Worker_6, 8/100 (8/600), epoch 1/6
2023-05-19 21:33:34,026 - common - DEBUG - PS updated model, worker loss: 3.9745094776153564 (Worker_6), weight norm: weights norm 11.946056581079471
2023-05-19 21:33:34,039 - common - DEBUG - PS got update from Worker_1, 8/100 (8/600), epoch 1/6
2023-05-19 21:33:34,045 - common - DEBUG - PS updated model, worker loss: 3.4289803504943848 (Worker_1), weight norm: weights norm 12.617373768071394
2023-05-19 21:33:34,240 - common - DEBUG - PS got update from Worker_4, 8/100 (8/600), epoch 1/6
2023-05-19 21:33:34,251 - common - DEBUG - PS updated model, worker loss: 4.385867595672607 (Worker_4), weight norm: weights norm 13.27473364011955
2023-05-19 21:33:34,788 - common - DEBUG - PS got update from Worker_5, 9/100 (9/600), epoch 1/6
2023-05-19 21:33:34,831 - common - DEBUG - PS updated model, worker loss: 6.343299388885498 (Worker_5), weight norm: weights norm 13.906862132870492
2023-05-19 21:33:35,103 - common - DEBUG - PS got update from Worker_3, 9/100 (9/600), epoch 1/6
2023-05-19 21:33:35,107 - common - DEBUG - PS updated model, worker loss: 6.3011088371276855 (Worker_3), weight norm: weights norm 14.53207697938628
2023-05-19 21:33:35,363 - common - DEBUG - PS got update from Worker_2, 9/100 (9/600), epoch 1/6
2023-05-19 21:33:35,376 - common - DEBUG - PS updated model, worker loss: 9.090653419494629 (Worker_2), weight norm: weights norm 15.160243845300684
2023-05-19 21:33:35,652 - common - DEBUG - PS got update from Worker_1, 9/100 (9/600), epoch 1/6
2023-05-19 21:33:35,661 - common - DEBUG - PS updated model, worker loss: 28.610990524291992 (Worker_1), weight norm: weights norm 15.917798581856161
2023-05-19 21:33:35,673 - common - DEBUG - PS got update from Worker_6, 9/100 (9/600), epoch 1/6
2023-05-19 21:33:35,678 - common - DEBUG - PS updated model, worker loss: 21.015756607055664 (Worker_6), weight norm: weights norm 16.960084297059094
2023-05-19 21:33:35,906 - common - DEBUG - PS got update from Worker_5, 10/100 (10/600), epoch 1/6
2023-05-19 21:33:35,910 - common - DEBUG - PS updated model, worker loss: 44.11320877075195 (Worker_5), weight norm: weights norm 18.47674529641266
2023-05-19 21:33:36,044 - common - DEBUG - PS got update from Worker_4, 9/100 (9/600), epoch 1/6
